name,highway,latitude,longitude
Zielony Stok,bus_stop,54.34559,18.5960771
Zielony Stok,bus_stop,54.346066,18.5982231
Źródlana 02,bus_stop,54.3419914,18.55365
Zwierzyniecka,bus_stop,54.3415322,18.5558479
Chełm - Więckowskiego 01,bus_stop,54.333987,18.615813
Kopeckiego 01,bus_stop,54.3372943,18.6130103
Cieszyńskiego 04,bus_stop,54.3384203,18.609767
Cieszyńskiego 03,bus_stop,54.338263,18.6098115
Jasień PKM 01,bus_stop,54.3532473,18.5500338
Jasieńska,bus_stop,54.3497565,18.5497236
Kokoszki - Poczta 02,bus_stop,54.3639434,18.47956
Kokoszki - Poczta 01,bus_stop,54.3638579,18.481126
Nowatorów 02,bus_stop,54.3650723,18.4903645
Nowatorów 04,bus_stop,54.3656265,18.4906643
Sąsiedzka 01,bus_stop,54.3708113,18.5044503
Bysewo 04,bus_stop,54.3754383,18.4628057
Kosmonautów,bus_stop,54.3728189,18.4733044
"Ogrody Działkowe ""Rębiechowo"" III",bus_stop,54.3742192,18.4679627
Rakietowa,bus_stop,54.3700952,18.481214
Zbieżna,bus_stop,54.3669688,18.4879431
Bysewo 03,bus_stop,54.3749788,18.4639903
Kosmonautów,bus_stop,54.3722504,18.474694
"Ogrody Działkowe ""Rębiechowo"" II",bus_stop,54.3771633,18.4548998
"Ogrody Działkowe ""Rębiechowo"" I",bus_stop,54.3785085,18.4492827
"Ogrody Działkowe ""Rębiechowo"" I",bus_stop,54.3788936,18.4483486
Przyrodników,bus_stop,54.3842814,18.4327354
Rakietowa,bus_stop,54.3692337,18.4827883
"Ogrody Działkowe ""Rębiechowo"" III",bus_stop,54.3738935,18.4686075
Przyrodników,bus_stop,54.3844737,18.4318517
Transportowców 01,bus_stop,54.3594517,18.4913783
Transportowców 02,bus_stop,54.358095,18.4912422
"Ogrody Działkowe ""Rębiechowo"" II",bus_stop,54.3777572,18.4531217
Agrarna 03,bus_stop,54.376031,18.507987
Sąsiedzka 02,bus_stop,54.3705458,18.5038211
Inżynierska,bus_stop,54.3522619,18.5006471
Matarnia PKM 02,bus_stop,54.3732163,18.505853
Matarnia PKM 01,bus_stop,54.3744238,18.5072781
Chełm Witosa,bus_stop,54.337456,18.617901
Inżynierska,bus_stop,54.3515579,18.5021451
Karczemki,bus_stop,54.3493434,18.5103877
Gostyńska Szpital 02,bus_stop,54.3474045,18.5106578
Gostyńska Szpital 01,bus_stop,54.3479465,18.5108356
Otomińska,bus_stop,54.3435357,18.5100013
Karczemki,bus_stop,54.3503894,18.5095146
Kiełpino - Szkoła,bus_stop,54.3395957,18.5078571
Kiełpino - Szkoła,bus_stop,54.3397714,18.5081316
Kiełpino Górne 01,bus_stop,54.3419771,18.4988275
Kiełpino Górne 02,bus_stop,54.3421212,18.4993123
Otomińska,bus_stop,54.3441131,18.5106181
Łapińska,bus_stop,54.339421,18.502254
Łapińska,bus_stop,54.3397793,18.5010037
Przytulna,bus_stop,54.3482128,18.533536
Szczęśliwa,bus_stop,54.3490066,18.5280239
Jasień - Działki,bus_stop,54.3443384,18.5422745
Źródlana 01,bus_stop,54.3419047,18.5532823
Leszczynowa 01,bus_stop,54.3309139,18.5585305
Leszczynowa 02,bus_stop,54.3309339,18.5569377
Jabłoniowa Osiedle,bus_stop,54.3316352,18.5639562
Jabłoniowa Osiedle,bus_stop,54.331748,18.5635593
Przywidzka 02,bus_stop,54.3243382,18.5476155
Szadółki 02,bus_stop,54.3283106,18.5516687
Szadółki 01,bus_stop,54.3283998,18.5519341
Czermińskiego 02,bus_stop,54.322761,18.5547767
Czermińskiego 01,bus_stop,54.3224207,18.5524727
Szadółki Obwodnica,bus_stop,54.3229965,18.5428646
Szadółki Obwodnica,bus_stop,54.3231481,18.5427031
Zakład Utylizacyjny 01,bus_stop,54.3228761,18.5406997
Lubowidzka,bus_stop,54.3279437,18.5382738
Lubowidzka,bus_stop,54.3279873,18.5381319
Jeleniogórska 01,bus_stop,54.3286106,18.5825784
Jeleniogórska 02,bus_stop,54.3288096,18.5826439
Zakoniczyn 01,bus_stop,54.3198112,18.5773784
Elfów,bus_stop,54.3156681,18.5697521
Elfów,bus_stop,54.3162474,18.5695603
Jaworzniaków 02,bus_stop,54.3177936,18.5688653
Przebiśniegowa,bus_stop,54.3158564,18.5937725
Przebiśniegowa,bus_stop,54.3161363,18.593513
Klukowo 01,bus_stop,54.3889711,18.4822618
Mjr Słabego,bus_stop,54.3723891,18.522254
Wojnarskiego 01,bus_stop,54.384564,18.4861349
Złota Karczma 02,bus_stop,54.3747508,18.5218519
Złota Karczma 01,bus_stop,54.3749987,18.5219487
Harfowa 01,bus_stop,54.3760598,18.5231953
