name,amenity,leisure,tourism,longitude,latitude
Świetlica wiejska Krzyżanowice,community_centre,,,17.052639169808746,51.17278942974536
Mostek Pokutnic,,,attraction,17.03466290651901,51.10956202142205
Opera Wrocławska,theatre,,,17.03064557784948,51.10570475426099
,,sports_centre,,17.08991896591109,51.101820610455604
,,track,,17.04803282352315,51.148785793163505
Jeździecki Klub Sportowy ADONAI,,sports_centre,,16.90240945453044,51.16747753964543
Fort Piechoty nr 6,,,attraction,17.04358770572097,51.164975313363804
Orlik,,sports_centre,,16.867390968898977,51.18257616563704
Fama,arts_centre,,,17.110094539573247,51.145692685085116
Ośrodek Rekreacji „Sołtysowice”,,sports_centre,,17.07638522957328,51.152827745389835
Ośrodek Sportowy KS „Gwardia”,,sports_centre,,16.862119910126705,51.148686055496654
,,track,,17.018719472762648,51.14652370605598
,,sports_centre,,16.911683882591145,51.12310854063126
Wrocławskie Centrum Kongresowe,community_centre,,,17.078089177952936,51.10777294355518
Hala Stulecia,,,attraction,17.07731975038051,51.106881901122215
Kościół pw. Świętego Jana Nepomucena,,,attraction,17.08269335053424,51.108702820803195
