name,shop,amenity,longitude,latitude
Żabka,convenience,,20.9126057,52.2521865
Swojskie klimaty,convenience,,20.953224,52.2765202
Carrefour Express,convenience,,21.0224505,52.2053619
Mini Sam,convenience,,21.029842,52.1737365
Biedronka,supermarket,,20.9754946,52.1986041
,convenience,,20.8929742,52.1931451
Spożywczy,convenience,,20.8954346,52.191633
Biedronka,supermarket,,21.0685654,52.2738384
Żabka,convenience,,21.0439252,52.1847198
Auchan Supermarket,supermarket,,21.0556747,52.1809424
Sklep spożywczy Mini-Max,convenience,,20.9546886,52.2702173
Żabka,convenience,,20.9550205,52.2711348
,convenience,,20.924345,52.2725614
Auchan,supermarket,,20.9936841,52.2545678
abc,convenience,,20.9631716,52.2724506
Sklep spożywczy,convenience,,21.0358444,52.2513176
Żabka,convenience,,21.0506528,52.1451447
APImarket,convenience,,21.0826293,52.2323595
,,,21.1130823,52.101651
Chorten,convenience,,21.0815685,52.2325403
Donat,convenience,,20.8973975,52.2588716
,convenience,,21.047927,52.2991285
Sezam,supermarket,,21.0708868,52.1639921
Ann-Mar,convenience,,21.1010138,52.1319232
Biedronka,supermarket,,20.9939725,52.2305134
Biedronka,supermarket,,21.0943923,52.2217662
Wierzejki,convenience,,20.9680129,52.2388863
Carrefour Express,convenience,,20.9740047,52.2721121
Żabka,convenience,,20.9755175,52.2706848
Żabka,convenience,,21.0247513,52.2604576
Blisko ciebie,convenience,,21.0438316,52.1850621
Carrefour Express,convenience,,21.0520553,52.2304166
Żabka,convenience,,21.0251598,52.1869523
Żabka,convenience,,21.0241579,52.1902133
Żabka,convenience,,21.0928123,52.2446961
Nabiał,convenience,,21.0601297,52.23682
Spożywczy,convenience,,21.0603963,52.2362441
Spożywczy,convenience,,21.0600038,52.2370934
Żabka,convenience,,20.9905943,52.2651328
Żabka,convenience,,20.9734375,52.1930227
Żabka,convenience,,21.0204399,52.2134797
Żabka,convenience,,21.0083852,52.1831269
"""Test"" Sklep spożywczy",convenience,,20.9996149,52.2509171
Carrefour Express,convenience,,20.9974453,52.2494489
u Kowala,convenience,,21.1035283,52.1280424
,,,20.9503096,52.2713839
,,,20.950451,52.2717648
,convenience,,20.9536703,52.274836
Stokrotka Express,convenience,,21.0169475,52.2291178
Sklep spożywczy ABC,convenience,,21.1433402,52.1251071
Sklep spożywczy,convenience,,21.1125154,52.13045
Carrefour Express,convenience,,20.9888044,52.1897956
Mokpol,convenience,,20.9921753,52.1936366
Carrefour Express,convenience,,20.9924163,52.1906129
Carrefour Express,convenience,,20.9471405,52.2468424
Żabka,convenience,,20.995676,52.2271949
Biedronka,supermarket,,21.0034319,52.173927
