name,power,man_made,latitude,longitude
,substation,,52.15325,21.0031419
,substation,,52.1609142,21.0078103
,substation,,52.2217494,20.9369445
,substation,,52.2233592,20.9361884
,substation,,52.2275109,21.0259481
,substation,,52.2265909,21.0270949
,substation,,52.2261298,21.0420017
,substation,,52.2261337,21.0421999
,substation,,52.2257304,21.0420722
,substation,,52.2375646,20.9861093
,substation,,52.2384983,20.9861956
,substation,,52.2038724,21.0218154
,substation,,52.2259667,21.0134436
,substation,,52.2250944,21.0074629
,substation,,52.2331792,20.9903593
,substation,,52.2323527,20.9870099
,substation,,52.1739609,21.0242063
,substation,,52.2388497,21.0239261
,substation,,52.2406312,21.0234356
,substation,,52.1489047,21.0168041
,substation,,52.1709964,21.0034012
,substation,,52.223553,21.0079891
,substation,,52.1709593,21.0055194
,substation,,52.2505769,21.0324902
,substation,,52.2365309,20.9720044
,substation,,52.205968,21.0181713
,substation,,52.2054384,21.0164082
,substation,,52.1851149,21.0223152
,substation,,52.2542603,20.9855795
,substation,,52.2558851,20.987532
,substation,,52.2553685,20.9959688
,substation,,52.1664681,21.0142821
,substation,,52.1657607,21.0144568
,substation,,52.2085464,21.0151174
,substation,,52.1934727,21.0134627
,substation,,52.1941351,21.013606
,substation,,52.2600323,21.0070184
,substation,,52.2282928,20.9715063
,substation,,52.2485019,21.0061412
,substation,,52.2584967,20.9992115
RWN-D,substation,,52.2086489,20.9850061
,substation,,52.1994875,21.0132784
,substation,,52.1991217,21.0126743
,substation,,52.1510373,21.091196
,substation,,52.1568897,21.0827607
,substation,,52.2328761,20.9676725
,substation,,52.2530353,20.9905443
,substation,,52.2325762,21.0112287
,substation,,52.2023026,20.8896214
,substation,,52.1694313,21.1608343
,substation,,52.2196921,21.0369139
,substation,,52.2073438,20.9962121
,substation,,52.2052988,20.995427
,substation,,52.2014661,20.9982362
,substation,,52.1685782,21.0026721
,substation,,52.2052641,21.0366678
,substation,,52.1593864,21.0739527
,substation,,52.2684503,21.1635063
,substation,,52.2681692,21.1574302
,substation,,52.1415554,21.0548683
,substation,,52.232731,20.9863574
,substation,,52.2359131,20.9992258
,substation,,52.236741,21.001612
,substation,,52.2011652,20.9994933
,substation,,52.2027019,20.9950026
,substation,,52.2108838,20.9819255
,substation,,52.2035681,21.0131014
,substation,,52.2371531,20.9930134
,substation,,52.2344667,20.9791339
,substation,,52.2442164,21.0017639
,substation,,52.2392834,21.0039369
,substation,,52.2380307,21.0003087
,substation,,52.2376258,21.0003535
,substation,,52.2373484,20.9991773
,substation,,52.2368754,20.999257
,substation,,52.2401637,20.9959294
,substation,,52.2377897,20.9842115
,substation,,52.2369089,20.9731494
,substation,,52.2318476,20.9983858
,substation,,52.2025486,21.0247255
,substation,,52.2444547,20.9073702
,substation,,52.2425384,20.9075897
,substation,,52.2475684,20.8965558
,substation,,52.2417098,20.9223855
,substation,,52.2410443,20.9205412
,substation,,52.2422645,20.9183261
,substation,,52.24249,20.9200212
,substation,,52.2444434,20.9144149
,substation,,52.2452337,20.9162129
,substation,,52.2413083,20.9170967
,substation,,52.2423983,20.9164629
,substation,,52.2415653,20.9160932
,substation,,52.2413835,20.913851
,substation,,52.2418991,20.9145841
,substation,,52.242819,20.9141447
,substation,,52.2442718,20.9132477
,substation,,52.2451882,20.9132876
,substation,,52.2521313,20.9184248
,substation,,52.2490999,20.9184614
,substation,,52.2513173,20.9227289
,substation,,52.251401,20.9209758
,substation,,52.2508508,20.9197582
,substation,,52.2518375,20.9219957
,substation,,52.253255,20.9219606
,substation,,52.2541946,20.9232893
,substation,,52.2507579,20.9243059
,substation,,52.2490194,20.9244847
,substation,,52.2499227,20.9255079
,substation,,52.2503014,20.9269727
,substation,,52.2523379,20.9246741
,substation,,52.2529179,20.9271367
,substation,,52.2562218,20.915236
,substation,,52.2561496,20.9168104
,substation,,52.2549906,20.915908
,substation,,52.2530516,20.9130655
,substation,,52.253484,20.913261
,substation,,52.2543919,20.9133001
,substation,,52.2553435,20.9126561
,substation,,52.2585239,20.9160698
,substation,,52.2524906,20.9287146
,substation,,52.2561292,20.9253698
,substation,,52.2571864,20.9253474
,substation,,52.2577495,20.9223227
,substation,,52.2596388,20.9197368
,substation,,52.2616332,20.9187714
,substation,,52.2618403,20.9210236
,substation,,52.2613353,20.9232684
,substation,,52.2620814,20.9232403
,substation,,52.2634395,20.9254645
,substation,,52.2432739,20.9447527
,substation,,52.2404716,20.9390435
,substation,,52.243506,20.9399147
,substation,,52.2447005,20.9405585
,substation,,52.244065,20.9406806
,substation,,52.2452593,20.9429243
,substation,,52.2461377,20.9433328
,substation,,52.2474854,20.9471819
,substation,,52.2489344,20.9520175
,substation,,52.2358957,20.9395869
,substation,,52.2375738,20.9381669
,substation,,52.2388764,20.9362575
,substation,,52.2376233,20.9366554
,substation,,52.23697,20.9358451
,substation,,52.2350984,20.9354201
,substation,,52.2350849,20.9342347
,substation,,52.2363331,20.9350327
,substation,,52.2380167,20.9353265
,substation,,52.1760427,21.0575421
,substation,,52.1758511,21.051032
,substation,,52.1760391,21.0542259
,substation,,52.1748779,21.053366
,substation,,52.1756358,21.0532264
,substation,,52.1745415,21.0565411
,substation,,52.1753417,21.056126
,substation,,52.1752906,21.0546581
,substation,,52.1758496,21.0688892
,substation,,52.1754592,21.0678626
,substation,,52.1751294,21.066974
,substation,,52.1731086,21.0715766
,substation,,52.1749748,21.0698763
,substation,,52.1715213,21.069274
,substation,,52.1719607,21.0706418
,substation,,52.1722307,21.0724731
,substation,,52.3118973,21.0229232
,substation,,52.314617,21.0227044
,substation,,52.3172109,21.0268174
,substation,,52.3175652,21.0305257
