name,shop,amenity,latitude,longitude
Sklep spożywczy PSS Społem,convenience,,51.7870183,19.4485356
Agatka s.c.11,convenience,,51.7858208,19.4282987
Odido,convenience,,51.7882949,19.4233972
Żabka,convenience,,51.7872376,19.4264708
Żabka,convenience,,51.7786679,19.4937595
Żabka,convenience,,51.7424061,19.4633756
Żabka,convenience,,51.7575221,19.4586817
Żabka,convenience,,51.8220567,19.4310935
Żabka,convenience,,51.7593972,19.45107
Pod Nosem,convenience,,51.7615142,19.4465684
Żabka,convenience,,51.7708749,19.4709714
,convenience,,51.7649297,19.4491021
,convenience,,51.7267354,19.4332899
Żabka,convenience,,51.73097,19.4753848
abc,convenience,,51.7753444,19.4479665
Żabka,convenience,,51.793344,19.5905852
Żabka,convenience,,51.7641739,19.4424747
EKIO - sklep eko,convenience,,51.7115918,19.4279798
Żabka,convenience,,51.71105,19.4288086
Dealz,supermarket,,51.7893894,19.3910712
Na Gramy,convenience,,51.7726069,19.4558046
Żabka,convenience,,51.8000062,19.3749375
,convenience,,51.800685,19.3761625
Żabka,convenience,,51.7751567,19.4662858
Żabka,convenience,,51.7294192,19.4906529
Zdrowa Chatka,convenience,,51.7697824,19.4515439
Żabka,convenience,,51.7436425,19.4434854
Żabka,convenience,,51.7732669,19.4485305
Eurospar,supermarket,,51.8039235,19.4216988
Lidl,supermarket,,51.817515,19.4342546
O! Shop,convenience,,51.7040041,19.6032003
Żabka,convenience,,51.7211421,19.4764763
Żabka,convenience,,51.7980728,19.3949274
Żabka,convenience,,51.7923204,19.4188676
Żabka,convenience,,51.7595992,19.4572623
Żabka,convenience,,51.7482947,19.4667861
Delicatesy Ekio,convenience,,51.7783991,19.3891034
Żabka,convenience,,51.7482809,19.407823
Żabka,supermarket,,51.7563711,19.5487727
Barszcz Ukraiński,convenience,,51.7675437,19.4466145
,convenience,,51.7538591,19.5298532
Żabka,convenience,,51.7567686,19.5346718
Odido,convenience,,51.7044468,19.4397229
Żabka,convenience,,51.7187074,19.4854626
Delikatesy Centrum,convenience,,51.7643548,19.4414358
Żabka,convenience,,51.7554608,19.4591616
Żabka,convenience,,51.7619851,19.4704507
Żabka,convenience,,51.7778192,19.4131596
Żabka,convenience,,51.759131,19.4606818
Delikatesy,convenience,,51.7924396,19.4845082
Żabka,convenience,,51.7325111,19.4815044
Żabka,convenience,,51.7634464,19.4578531
Odido,convenience,,51.8100235,19.4779725
Żabka,convenience,,51.7482162,19.4613199
Lewiatan,convenience,,51.7924775,19.4767864
Żabka,convenience,,51.7942038,19.4471716
Żabka,convenience,,51.7830539,19.5220667
Żabka,convenience,,51.7614182,19.4867942
Żabka,convenience,,51.8016211,19.4573899
,convenience,,51.7780712,19.3863616
Żabka,convenience,,51.7867666,19.3765106
Primus,convenience,,51.7804438,19.4290245
Carrefour Express,convenience,,51.7269504,19.4378776
U Lecha,convenience,,51.7265774,19.4382088
Stokrotka,supermarket,,51.7597354,19.4896474
Żabka,convenience,,51.7657983,19.4394412
Żabka,convenience,,51.785317,19.4261332
Delikatesy Centrum,supermarket,,51.7451453,19.4879293
Żabka,convenience,,51.7325983,19.4939777
Żabka,convenience,,51.7765332,19.5312064
Supersam,supermarket,,51.7874586,19.4618518
Żabka,convenience,,51.7297367,19.4609431
Carrefour Express,convenience,,51.7560022,19.41296
Dynia,convenience,,51.7851201,19.4387179
Żabka,convenience,,51.7802534,19.3965588
Żabka,convenience,,51.7713783,19.4588029
Stokrotka Market,supermarket,,51.7368502,19.5007719
Delikatesy Centrum,convenience,,51.8172056,19.4200235
Stokrotka Market,supermarket,,51.8062087,19.4715532
Auchan Supermarket,supermarket,,51.8020769,19.4209862
Żabka,convenience,,51.7622489,19.4479027
Żabka,convenience,,51.7537046,19.5246765
Żabka,convenience,,51.7118441,19.4522506
Żabka,convenience,,51.7369135,19.485605
Delikatesy LAZUR,convenience,,51.737075,19.4841864
Nasz Sklep,convenience,,51.7619513,19.4926301
Witaj Sklep Ogólnospożywczy,convenience,,51.7914701,19.4737261
Żabka,convenience,,51.7916395,19.4737432
Delikatesy Harnaś,convenience,,51.7314865,19.4792031
Primus,convenience,,51.7293342,19.4807704
Żabka,convenience,,51.7364544,19.4884962
Delikatesy Centrum,supermarket,,51.7437324,19.4004015
Delikatesy Centrum,supermarket,,51.82109,19.45756
Delikatesy Centrum,convenience,,51.7742442,19.4413903
Delikatesy Centrum,supermarket,,51.7634557,19.5046524
Jędrek Delikatesy,convenience,,51.796259,19.3759913
Rosa,convenience,,51.766912,19.4742666
Żabka,convenience,,51.7902967,19.4312149
Żabka,convenience,,51.7903985,19.4764579
Żabka,convenience,,51.779528,19.3829541
Żabka,convenience,,51.7521026,19.4140428
Botanika,supermarket,,51.7561954,19.4630527
Żabka,convenience,,51.7800333,19.4993624
Intersmak,convenience,,51.7649636,19.4956195
Żabka,convenience,,51.7678511,19.4447172
Żabka,convenience,,51.7755955,19.4639588
,convenience,,51.7663738,19.4659098
Żabka,convenience,,51.7669257,19.4714081
Żabka,convenience,,51.7506114,19.4899789
"Primus ,,JAGNA""",supermarket,,51.7938704,19.4027903
Żabka,convenience,,51.7764015,19.4538991
Żabka,convenience,,51.7190462,19.4950393
Żabka,convenience,,51.7787501,19.5420138
Żabka,convenience,,51.766561,19.4683233
Żabka,convenience,,51.7349541,19.4065331
Żabka,convenience,,51.7344072,19.4073663
Żabka,convenience,,51.7553308,19.4134999
Żabka,convenience,,51.7763292,19.4506224
Stokrotka,supermarket,,51.7992689,19.4558206
Żabka,convenience,,51.7785591,19.4762822
Żabka,convenience,,51.788259,19.4583822
Best Market,supermarket,,51.7567433,19.4594857
Żabka,convenience,,51.7652589,19.4528714
Stokrotka Express,convenience,,51.761967,19.4676802
Hut Bazar - Real Taste of Asia,convenience,,51.7742612,19.4523822
Gama,convenience,,51.793888,19.3853337
Żabka,convenience,,51.6997741,19.4390145
Primus,convenience,,51.763933,19.5060672
Żabka,convenience,,51.7047035,19.4354771
Biedronka,supermarket,,51.7493672,19.4481044
Żabka,convenience,,51.7584124,19.5298974
Żabka,convenience,,51.7832255,19.4529349
Żabka,convenience,,51.7859279,19.3901391
Żabka,convenience,,51.7639953,19.4577093
Żabka,convenience,,51.7294551,19.4947961
Sklep spożywczo - monopolowy,convenience,,51.7704737,19.5741168
Żabka,convenience,,51.7694903,19.4431363
,convenience,,51.7628573,19.5428591
Biedronka,convenience,,51.7221822,19.5379894
Netto,supermarket,,51.7883215532969,19.422129419353695
E. Leclerc,supermarket,,51.79881407442591,19.469164356832305
Netto,supermarket,,51.79954955291857,19.46536408451118
Biedronka,supermarket,,51.79580593149695,19.45831836453926
M1 Łódź,mall,,51.79370423882694,19.50951961737442
Biedronka,supermarket,,51.778174942983874,19.449891344384167
Netto,supermarket,,51.74541657575195,19.406220980537665
Centrum Handlowe „Retkinia” (Hala 2),mall,,51.740440992982336,19.404588748534017
Carrefour,mall,,51.75274435742193,19.419737608024455
Stokrotka,supermarket,,51.74378973983485,19.41216600953169
Galeria Łódzka,mall,,51.7590243319476,19.46486882163953
CH Nowa Górna,mall,,51.710544993561335,19.49184756614303
Centrum Handlowe „Pod Topolami”,,marketplace,51.74499649218471,19.398328742660475
Lidl,supermarket,,51.73787608304495,19.477281731766418
,convenience,,51.73011574080904,19.465364518106107
"Centrum Handlowe ""Retkinia"" (Hala 1)",mall,,51.740672619858614,19.405388676059342
,mall,,51.74420768850688,19.39792632231699
,mall,,51.74388305718772,19.398162650571216
Carrefour Market,supermarket,,51.79758329375542,19.390496318912085
Stokrotka,supermarket,,51.77811219999999,19.388013450000003
Carrefour,supermarket,,51.80475788062248,19.380094388368658
Lidl,supermarket,,51.79805703645636,19.385092804729616
Biedronka,supermarket,,51.800452978777145,19.377024321857878
Netto,supermarket,,51.794305105965854,19.36969975011317
Netto,supermarket,,51.81513640190655,19.424000211111665
Hala Górniak,,marketplace,51.74057167344456,19.461206970836038
Supersam Samscan,supermarket,,51.818393255469545,19.41814634250275
,convenience,,51.81807539869092,19.41871133224464
