name,highway,latitude,longitude
Kazimierza Wielkiego/42. Pułku Piechoty,bus_stop,53.14463,23.2020066
Piastowska/Piasta,bus_stop,53.1358639,23.1968459
Piastowska/Kościół,bus_stop,53.1331705,23.1942802
Piastowska/Chrobrego,bus_stop,53.1294977,23.1902391
Piastowska/Nowowarszawska,bus_stop,53.1260334,23.1835984
Miłosza/Kołodziejska,bus_stop,53.1225526,23.1803828
Miłosza/Drewniana,bus_stop,53.1202632,23.175581
Św. Ojca Pio/Białowieska,bus_stop,53.1183692,23.1677675
Zwierzyniecka/Cmentarz Wojskowy,bus_stop,53.1189369,23.1605228
Zwierzyniecka/Świerkowa,bus_stop,53.1193801,23.1558118
Zwierzyniecka/Domy Studenta,bus_stop,53.1197164,23.1521431
Zwierzyniecka/Wiejska,bus_stop,53.1204228,23.1471437
Kaczorowskiego/Wyszyńskiego,bus_stop,53.1235227,23.1481301
Poleska/Św. Rocha,bus_stop,53.1345576,23.1393598
Kolejowa/Dworzec PKP,bus_stop,53.1349558,23.1358596
Zwycięstwa/WSE,bus_stop,53.1357361,23.1299487
Zwycięstwa/Hetmańska,bus_stop,53.1370848,23.1224123
Wierzbowa/Park,bus_stop,53.1403686,23.1227771
Wierzbowa/Antoniukowska,bus_stop,53.1434461,23.1312769
Świętokrzyska/Gen. Hallera,bus_stop,53.1505982,23.1375871
Dziesięciny/Pętla,bus_stop,53.1536941,23.1337715
Gen. Hallera/Parking,bus_stop,53.1552059,23.128509
Gen. Hallera/Brzozowa,bus_stop,53.1519834,23.1249263
Antoniuk Fabryczny/Konstytucji 3 Maja,bus_stop,53.1479862,23.1182841
Gen. Hallera/Gajowa,bus_stop,53.1509212,23.1228803
Wiosenna/Kaweleryjska,bus_stop,53.1118451,23.1474997
Pułaskiego/Szkoła,bus_stop,53.109665,23.1372124
Sitarska/Kozłowa,bus_stop,53.1411677,23.1487156
Sopoćki/Hajnowska,bus_stop,53.1421825,23.1465121
Mickiewicza/Zwierzyniecka,bus_stop,53.1166784,23.1765669
Towarowa/Parking,bus_stop,53.1371851,23.1906735
Towarowa/Pętla,bus_stop,53.1382598,23.1873174
Towarowa/Kraszewskiego,bus_stop,53.1397518,23.1834298
Radzymińska/Sanktuarium M.B.,bus_stop,53.1455001,23.1554058
Poleska/Pogotowie,bus_stop,53.1380659,23.1439692
Poleska/Sitarska,bus_stop,53.1398686,23.1497366
Radzymińska/Białostoczek,bus_stop,53.145587,23.1529471
Poleska/Wiadukt,bus_stop,53.1420471,23.1592879
Poleska/Jagienki,bus_stop,53.1435334,23.1653374
Sienkiewicza/Ryska,bus_stop,53.14061,23.1728551
Towarowa/Garaże,bus_stop,53.1366567,23.1926943
Mickiewicza/Jagiellońska,bus_stop,53.1161502,23.1772145
Zielonogórska/Konwaliowa,bus_stop,53.1203275,23.100685
Zielonogórska/Bank,bus_stop,53.1230777,23.0964694
Wrocławska/Galeria Zielone Wzgórze,bus_stop,53.1263142,23.0968626
Sikorskiego/Batalionów Chłopskich,bus_stop,53.1291569,23.0980838
Sikorskiego/Pętla,bus_stop,53.1349719,23.1017954
Sikorskiego/Pętla,bus_stop,53.1350375,23.1021554
Sikorskiego/Biawar,bus_stop,53.139324,23.1067763
Konstytucji 3 Maja/Swobodna,bus_stop,53.142293,23.1091945
Konstytucji 3 Maja/Wysoki Stoczek,bus_stop,53.1446318,23.1117672
Konstytucji 3 Maja/Cmentarz Św. Rocha,bus_stop,53.1476235,23.1162394
Zagumienna,bus_stop,53.1461958,23.1501679
Sokólska/Szkoła,bus_stop,53.149582,23.1521477
Gen. Andersa/Bitwy Białostockiej,bus_stop,53.1522591,23.1656948
Gen. Andersa/Fabryka Dywanów,bus_stop,53.1543613,23.159685
Gen. Andersa/1000-lecia PP,bus_stop,53.1582174,23.1523678
Gen. Andersa/1000-lecia PP,bus_stop,53.1584743,23.1533224
Elektociepłownia/Pętla,bus_stop,53.1525821,23.1664033
Gen. Andersa/Fabryka Dywanów,bus_stop,53.1542579,23.1615139
Gen. Hallera/Kościół,bus_stop,53.1485793,23.1189796
Konstytucji 3 Maja/Rzemieślnicza,bus_stop,53.1431977,23.1106729
Konstytucji 3 Maja/al. Jana Pawła II,bus_stop,53.1402399,23.1084598
Sikorskiego/Witosa,bus_stop,53.1342093,23.1018856
Sikorskiego/Cerk. Zm. Pańskiego,bus_stop,53.130802,23.0994278
Sikorskiego/Upalna,bus_stop,53.1286059,23.0984784
Zielonogórska/Konwaliowa,bus_stop,53.1210071,23.1000507
Zielonogórska/Zielone Wzgórza,bus_stop,53.118001,23.1040483
Zielone Wzgórza Pętla,bus_stop,53.1178897,23.1035172
Pułaskiego/Zachodnia,bus_stop,53.1096572,23.1264
Baranowicka/Leśna,bus_stop,53.1225103,23.208282
Baranowicka/Plażowa,bus_stop,53.123136,23.2170866
Baranowicka/Wczasowa,bus_stop,53.1234039,23.2210319
Baranowicka/Zaścianki,bus_stop,53.1242036,23.2271776
Baranowicka/Zaścianki,bus_stop,53.124461,23.2285396
Baranowicka/Wczasowa,bus_stop,53.1234075,23.2228654
Baranowicka/Gródecka,bus_stop,53.1227515,23.2142144
Wiadukt/Kościół,bus_stop,53.0999221,23.1338185
Gen. Maczka/Świętokrzyska,bus_stop,53.1593054,23.1423854
Ciołkowskiego/Żwirki i Wigury,bus_stop,53.1113236,23.1702037
Nowowarszawska/Ciołkowskiego,bus_stop,53.120686,23.195392
Branickiego/Baranowicka,bus_stop,53.1218451,23.1920553
Ciołkowskiego/Kościół,bus_stop,53.117798,23.1896535
Niedźwiedzia/Wilcza,bus_stop,53.1163474,23.1890572
Ciołkowskiego/Nowowarszawska,bus_stop,53.1198621,23.194876
Branickiego/Nowowarszawska,bus_stop,53.1212963,23.1928045
Branickiego/Miłosza,bus_stop,53.1244755,23.1834613
Chorten Arena Stadion Miejski,bus_stop,53.1048138,23.1526841
Kawaleryjska/Bazar,bus_stop,53.1060575,23.1428095
Ciołkowskiego/Stacja Paliw,bus_stop,53.1207953,23.198619
al. Piłsudskiego/Botaniczna,bus_stop,53.1360559,23.1477965
Transportowa/Ekologiczna,bus_stop,53.1109505,23.1187468
pl. Jana Pawła II/Katedra,bus_stop,53.132035,23.1642265
"Wysockiego/""Silikaty""",bus_stop,53.1722158,23.1865027
pl. Jana Pawła II/Pałac Branickich,bus_stop,53.1318372,23.1659488
Ciołkowskiego/Chorten Arena Stadion Miejski,bus_stop,53.1050341,23.1506731
Kleosin/Pętla,bus_stop,53.0919757,23.1174402
Zambrowska/Politechnika,bus_stop,53.0968429,23.1258175
Kleosin/Pętla,bus_stop,53.0923979,23.1178743
Wiosenna/Słoneczna,bus_stop,53.1084457,23.1493386
Wiejska/Zachodnia,bus_stop,53.1150482,23.1454676
Wiejska/Pogodna,bus_stop,53.1169615,23.1442372
