name,leisure,landuse,natural,latitude,longitude,area_m2,score
,,grass,,54.354872786463766,18.609897718474777,15894.34698736695,11126.042891156863
,,,grassland,54.337938598254645,18.517458836655702,23498.648697861747,16449.05408850322
,,grass,,54.41349987218227,18.534756427858955,21248.56769128359,14873.997383898513
,,grass,,54.416072576758744,18.532758242329166,559.1093759310035,391.3765631517024
,,grass,,54.412929991062185,18.533438118074795,2375.030392400019,1662.5212746800132
,,,wood,54.41164945461623,18.53495745926663,74220.58493655165,51954.40945558615
,,,grassland,54.42437629359124,18.594493473530303,1716.2304412832461,1201.3613088982722
,,grass,,54.36197070004579,18.64192403333333,359.9132074454929,251.93924521184502
,,grass,,54.36291589809957,18.64029865507226,17409.86191814474,12186.903342701316
,,grass,,54.36089754432748,18.641700332783362,1991.4195133724816,1393.993659360737
Park poforteczny „Grodzisko”,park,,,54.35561471039871,18.638587068927706,587533.8925936102,587533.8925936102
,,grass,,54.36139487357045,18.643359164879097,1549.3766956646798,1084.5636869652758
,,grass,,54.361367987652656,18.641550893906658,368.45849859185233,257.92094901429664
,,grass,,54.36179843484295,18.642053369286174,808.8400314346601,566.188022004262
Park im. Jana Pawła II,park,recreation_ground,,54.399218959893815,18.60099564407587,656739.1354850574,656739.1354850574
,,,wood,54.316106124720264,18.57177270640554,47608.745933911654,33326.12215373816
,,,wood,54.314705786148664,18.576777745415605,43177.21923469526,30224.053464286677
,,grass,,54.351964685844266,18.659717322528856,1585.524040332975,1109.8668282330823
